,0,1,2,3,4,5,6,7,8,9
COL4A4→SDC1,2.9182321408983547e-06,2.9182321408983547e-06,0.0,0.0,0.0,2.994786530151666e-05,0.0,2.9182321408983547e-06,0.0,0.0
COL4A5→CD44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL4A5→CD47,5.981408529092353e-07,5.981408529092353e-07,0.0,0.0,0.0,0.0,0.0,5.981408529092353e-07,0.0,0.0
COL4A5→CD93,0.00038493140425383324,0.00038493140425383324,1.9124520485343378e-05,1.9124520485343378e-05,1.9124520485343378e-05,0.0,1.9124520485343378e-05,0.00038493140425383324,1.9124520485343378e-05,1.9124520485343378e-05
COL4A5→GP6,4.559365875903114e-05,4.559365875903114e-05,0.0,0.0,0.0,0.0,0.0,4.559365875903114e-05,0.0,0.0
COL4A5→SDC1,3.6709292228055266e-07,3.6709292228055266e-07,0.0,0.0,0.0,0.0,0.0,3.6709292228055266e-07,0.0,0.0
COL4A6→CD44,1.829557813044116e-07,1.829557813044116e-07,2.833351442457544e-05,2.833351442457544e-05,2.833351442457544e-05,0.0,2.833351442457544e-05,1.829557813044116e-07,2.833351442457544e-05,2.833351442457544e-05
COL4A6→CD47,7.793610583464043e-07,7.793610583464043e-07,0.0,0.0,0.0,0.0,0.0,7.793610583464043e-07,0.0,0.0
COL4A6→CD93,2.7074754068932166e-05,2.7074754068932166e-05,0.0002064942846714141,0.0002064942846714141,0.0002064942846714141,0.0,0.0002064942846714141,2.7074754068932166e-05,0.0002064942846714141,0.0002064942846714141
COL4A6→GP6,1.570157628965836e-06,1.570157628965836e-06,0.0,0.0,0.0,0.0,0.0,1.570157628965836e-06,0.0,0.0
COL4A6→SDC1,1.5348086330102868e-08,1.5348086330102868e-08,0.00014645466831987754,0.00014645466831987754,0.00014645466831987754,0.0,0.00014645466831987754,1.5348086330102868e-08,0.00014645466831987754,0.00014645466831987754
COL5A1→SDC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL5A2→DDR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL5A3→SDC3,3.147602687907078e-06,3.147602687907078e-06,0.0,0.0,0.0,2.2017467360416527e-05,0.0,3.147602687907078e-06,0.0,0.0
COL6A1→CD44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A1→GP6,1.0479881792019532e-06,1.0479881792019532e-06,0.0,0.0,0.0,0.0,0.0,1.0479881792019532e-06,0.0,0.0
COL6A1→ITGA6,4.542733192224296e-07,4.542733192224296e-07,0.0,0.0,0.0,0.0,0.0,4.542733192224296e-07,0.0,0.0
COL6A1→SDC1,0.0,0.0,0.0004825049246647877,0.0004825049246647877,0.0004825049246647877,0.0012114192103204475,0.0004825049246647877,0.0,0.0004825049246647877,0.0004825049246647877
COL6A2→CD44,1.623262631604259e-07,1.623262631604259e-07,0.0,0.0,0.0,0.0,0.0,1.623262631604259e-07,0.0,0.0
COL6A2→GP6,4.2474028829098553e-07,4.2474028829098553e-07,0.0,0.0,0.0,0.0,0.0,4.2474028829098553e-07,0.0,0.0
COL6A2→SDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A3→CD44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A3→GP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A3→SDC1,4.562217131867821e-06,4.562217131867821e-06,0.0,0.0,0.0,0.0,0.0,4.562217131867821e-06,0.0,0.0
COL6A5→CD44,2.8602173130122436e-05,2.8602173130122436e-05,0.0,0.0,0.0,0.0,0.0,2.8602173130122436e-05,0.0,0.0
COL6A5→GP6,4.365551603637027e-06,4.365551603637027e-06,0.0,0.0,0.0,0.0,0.0,4.365551603637027e-06,0.0,0.0
COL6A5→SDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A6→CD44,1.99371653685784e-07,1.99371653685784e-07,0.0,0.0,0.0,0.0,0.0,1.99371653685784e-07,0.0,0.0
COL6A6→GP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A6→SDC1,3.4696229941682366e-08,3.4696229941682366e-08,0.0,0.0,0.0,0.0,0.0,3.4696229941682366e-08,0.0,0.0
COL8A2→SLC4A11,1.2737096591687687e-05,1.2737096591687687e-05,0.0,0.0,0.0,0.00021317118009471378,0.0,1.2737096591687687e-05,0.0,0.0
COL9A1→CD44,4.4056525478916437e-07,4.4056525478916437e-07,7.2046827478279e-05,7.2046827478279e-05,7.2046827478279e-05,0.0,7.2046827478279e-05,4.4056525478916437e-07,7.2046827478279e-05,7.2046827478279e-05
COL9A1→GP6,0.0,0.0,8.272017630720195e-06,8.272017630720195e-06,8.272017630720195e-06,0.0,8.272017630720195e-06,0.0,8.272017630720195e-06,8.272017630720195e-06
COL9A1→MAG,7.695010313918796e-07,7.695010313918796e-07,1.0516491761385938e-05,1.0516491761385938e-05,1.0516491761385938e-05,0.0,1.0516491761385938e-05,7.695010313918796e-07,1.0516491761385938e-05,1.0516491761385938e-05
COL9A1→SDC1,2.8065342694785396e-07,2.8065342694785396e-07,0.003525861109307396,0.003525861109307396,0.003525861109307396,0.0,0.003525861109307396,2.8065342694785396e-07,0.003525861109307396,0.003525861109307396
COL9A2→CD44,6.874280002259605e-06,6.874280002259605e-06,0.0,0.0,0.0,0.0,0.0,6.874280002259605e-06,0.0,0.0
COL9A2→GP6,4.463493040253192e-08,4.463493040253192e-08,0.0,0.0,0.0,0.0,0.0,4.463493040253192e-08,0.0,0.0
COL9A2→MAG,6.0268098866377995e-05,6.0268098866377995e-05,0.0,0.0,0.0,0.0,0.0,6.0268098866377995e-05,0.0,0.0
COL9A2→SDC1,6.323148285729623e-07,6.323148285729623e-07,1.733405481847538e-05,1.733405481847538e-05,1.733405481847538e-05,0.0,1.733405481847538e-05,6.323148285729623e-07,1.733405481847538e-05,1.733405481847538e-05
COL9A3→CD44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL9A3→GP6,1.8209687282564297e-08,1.8209687282564297e-08,0.0,0.0,0.0,0.0,0.0,1.8209687282564297e-08,0.0,0.0
COL9A3→MAG,3.6368482102736166e-07,3.6368482102736166e-07,0.0,0.0,0.0,0.0,0.0,3.6368482102736166e-07,0.0,0.0
COL9A3→SDC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLQ→MUSK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMP→CD36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COMP→CD47,6.165633367081806e-08,6.165633367081806e-08,0.0,0.0,0.0,0.0,0.0,6.165633367081806e-08,0.0,0.0
COMP→ITGA5,7.2357224194771465e-06,7.2357224194771465e-06,0.0,0.0,0.0,0.00018227988432994134,0.0,7.2357224194771465e-06,0.0,0.0
COMP→SDC1,1.2791587766341168e-08,1.2791587766341168e-08,0.0,0.0,0.0,0.0,0.0,1.2791587766341168e-08,0.0,0.0
COPA→CD74,5.474750017695608e-07,5.474750017695608e-07,0.0,0.0,0.0,0.0,0.0,5.474750017695608e-07,0.0,0.0
COPA→MTNR1B,3.6677030929474515e-06,3.6677030929474515e-06,0.0,0.0,0.0,0.0,0.0,3.6677030929474515e-06,0.0,0.0
COPA→NTRK1,2.0759610812830567e-06,2.0759610812830567e-06,0.0,0.0,0.0,3.684791402520203e-05,0.0,2.0759610812830567e-06,0.0,0.0
COPA→P2RY6,0.0,0.0,0.0,0.0,0.0,0.0006258131658693815,0.0,0.0,0.0,0.0
CORT→ADRA2A,3.3864508117258675e-07,3.3864508117258675e-07,0.0,0.0,0.0,0.0,0.0,3.3864508117258675e-07,0.0,0.0
CORT→GHSR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORT→GRM7,9.359382503411638e-09,9.359382503411638e-09,0.0,0.0,0.0,0.0,0.0,9.359382503411638e-09,0.0,0.0
CORT→MRGPRX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORT→MTNR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORT→SSTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORT→SSTR2,2.8833900269814978e-05,2.8833900269814978e-05,0.0,0.0,0.0,0.00012720018783854195,0.0,2.8833900269814978e-05,0.0,0.0
CORT→SSTR3,1.2346297332847504e-06,1.2346297332847504e-06,0.0,0.0,0.0,0.0,0.0,1.2346297332847504e-06,0.0,0.0
CORT→SSTR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORT→SSTR5,2.1701191646465378e-05,2.1701191646465378e-05,0.0,0.0,0.0,0.0,0.0,2.1701191646465378e-05,0.0,0.0
CPAMD8→SCTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP→SLC40A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRH→ADCYAP1R1,3.4742224341118642e-06,3.4742224341118642e-06,0.0,0.0,0.0,0.0,0.0,3.4742224341118642e-06,0.0,0.0
CRH→ADRB2,1.4733251355955644e-07,1.4733251355955644e-07,0.0,0.0,0.0,0.0,0.0,1.4733251355955644e-07,0.0,0.0
CRH→ADRB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRH→CRHR1,3.5214674147858236e-05,3.5214674147858236e-05,0.0,0.0,0.0,0.0,0.0,3.5214674147858236e-05,0.0,0.0
CRH→CRHR2,1.0923194783401043e-06,1.0923194783401043e-06,0.0,0.0,0.0,0.0,0.0,1.0923194783401043e-06,0.0,0.0
CRH→GPR20,0.00019395994861843457,0.00019395994861843457,0.0,0.0,0.0,0.0,0.0,0.00019395994861843457,0.0,0.0
CRH→GPR84,3.94236756023863e-05,3.94236756023863e-05,0.0,0.0,0.0,0.0,0.0,3.94236756023863e-05,0.0,0.0
CRH→MC2R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRH→PTH1R,4.029549071496468e-06,4.029549071496468e-06,0.0,0.0,0.0,0.0,0.0,4.029549071496468e-06,0.0,0.0
CRH→RAMP2,0.00023293530371080594,0.00023293530371080594,0.0,0.0,0.0,0.0,0.0,0.00023293530371080594,0.0,0.0
CRH→RAMP3,6.891205900656392e-05,6.891205900656392e-05,0.0,0.0,0.0,0.0,0.0,6.891205900656392e-05,0.0,0.0
CRH→TSHR,1.9400577777638466e-08,1.9400577777638466e-08,0.0,0.0,0.0,0.0,0.0,1.9400577777638466e-08,0.0,0.0
CRH→VIPR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRISP2→CATSPER1,5.5658256232545944e-08,5.5658256232545944e-08,0.0,0.0,0.0,0.0,0.0,5.5658256232545944e-08,0.0,0.0
CRISP3→A1BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRP→CR1,0.0,0.0,6.552317262671551e-05,6.552317262671551e-05,6.552317262671551e-05,0.0,6.552317262671551e-05,0.0,6.552317262671551e-05,6.552317262671551e-05
CRP→OLR1,8.51217749885213e-07,8.51217749885213e-07,0.0,0.0,0.0,0.0,0.0,8.51217749885213e-07,0.0,0.0
CRTAM→CADM1,3.4616729635672535e-07,3.4616729635672535e-07,0.0,0.0,0.0,0.0,0.0,3.4616729635672535e-07,0.0,0.0
CSF1→CELSR3,0.0,0.0,0.00017347848308260015,0.00017347848308260015,0.00017347848308260015,0.0,0.00017347848308260015,0.0,0.00017347848308260015,0.00017347848308260015
CSF1→CSF2RA,9.488959485931603e-05,9.488959485931603e-05,0.0,0.0,0.0,0.00013400940148921626,0.0,9.488959485931603e-05,0.0,0.0
CSF1→CSF3R,2.5814483855927935e-06,2.5814483855927935e-06,0.0,0.0,0.0,0.0,0.0,2.5814483855927935e-06,0.0,0.0
CSF1→SIRPA,2.031231702278382e-05,2.031231702278382e-05,0.0,0.0,0.0,0.0,0.0,2.031231702278382e-05,0.0,0.0
CSF2→CSF1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2→CSF3R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2→IL3RA,5.92285437775991e-07,5.92285437775991e-07,0.0,0.0,0.0,0.0,0.0,5.92285437775991e-07,0.0,0.0
CSF2→ITGA9,9.222540483797039e-07,9.222540483797039e-07,0.0,0.0,0.0,0.0,0.0,9.222540483797039e-07,0.0,0.0
CSF2→ITGB1,4.381802520132283e-06,4.381802520132283e-06,0.0,0.0,0.0,0.0,0.0,4.381802520132283e-06,0.0,0.0
CSF2→SDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF3→CSF1R,2.4292975848786e-06,2.4292975848786e-06,0.0,0.0,0.0,0.0,0.0,2.4292975848786e-06,0.0,0.0
CSF3→CSF2RA,3.6138471277380607e-07,3.6138471277380607e-07,0.0,0.0,0.0,0.0,0.0,3.6138471277380607e-07,0.0,0.0
CSF3→CSF3R,5.738236835487188e-07,5.738236835487188e-07,0.0,0.0,0.0,0.0,0.0,5.738236835487188e-07,0.0,0.0
CSH1→PRLR,2.0592767003214197e-07,2.0592767003214197e-07,0.0,0.0,0.0,0.0,0.0,2.0592767003214197e-07,0.0,0.0
CSH2→PRLR,2.916640423211282e-05,2.916640423211282e-05,0.0,0.0,0.0,0.0,0.0,2.916640423211282e-05,0.0,0.0
CSHL1→GHR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSHL1→PRLR,6.5894510499556e-05,6.5894510499556e-05,0.0,0.0,0.0,0.0,0.0,6.5894510499556e-05,0.0,0.0
CTHRC1→FZD3,2.419334711641216e-07,2.419334711641216e-07,0.0,0.0,0.0,0.0009369493689234288,0.0,2.419334711641216e-07,0.0,0.0
CTHRC1→FZD5,6.112580847358284e-07,6.112580847358284e-07,0.0,0.0,0.0,9.859143270422592e-05,0.0,6.112580847358284e-07,0.0,0.0
CTHRC1→FZD6,1.1544436037730942e-06,1.1544436037730942e-06,0.0,0.0,0.0,0.0,0.0,1.1544436037730942e-06,0.0,0.0
CTHRC1→ROR2,2.6313857024233906e-06,2.6313857024233906e-06,0.0,0.0,0.0,0.0,0.0,2.6313857024233906e-06,0.0,0.0
CUBN→LRP2,5.884193938797662e-08,5.884193938797662e-08,0.0,0.0,0.0,0.0,0.0,5.884193938797662e-08,0.0,0.0
CX3CL1→CX3CR1,4.141037778395729e-08,4.141037778395729e-08,0.0,0.0,0.0,0.0,0.0,4.141037778395729e-08,0.0,0.0
CX3CL1→ITGAV,7.997658729509299e-06,7.997658729509299e-06,0.0004575155012671663,0.0004575155012671663,0.0004575155012671663,0.0,0.0004575155012671663,7.997658729509299e-06,0.0004575155012671663,0.0004575155012671663
CX3CL1→ITGB3,6.214130830878697e-08,6.214130830878697e-08,0.0,0.0,0.0,0.0,0.0,6.214130830878697e-08,0.0,0.0
CXADR→JAML,4.579347181550062e-06,4.579347181550062e-06,0.0,0.0,0.0,0.0017381257398422657,0.0,4.579347181550062e-06,0.0,0.0
CXCL10→ACKR1,1.5471925690355242e-05,1.5471925690355242e-05,0.0,0.0,0.0,0.0,0.0,1.5471925690355242e-05,0.0,0.0
CXCL10→ADRA2A,5.919149374465734e-07,5.919149374465734e-07,0.0003541555669653466,0.0003541555669653466,0.0003541555669653466,0.0,0.0003541555669653466,5.919149374465734e-07,0.0003541555669653466,0.0003541555669653466
CXCL10→CCR3,2.2158120128844948e-05,2.2158120128844948e-05,0.0,0.0,0.0,6.470810690808464e-05,0.0,2.2158120128844948e-05,0.0,0.0
CXCL10→CXCR3,1.3397115180857143e-07,1.3397115180857143e-07,0.0,0.0,0.0,0.0,0.0,1.3397115180857143e-07,0.0,0.0
CXCL10→DPP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL10→GRM7,6.995224527560384e-06,6.995224527560384e-06,0.0,0.0,0.0,0.0,0.0,6.995224527560384e-06,0.0,0.0
CXCL10→MTNR1A,6.901943070936565e-06,6.901943070936565e-06,0.0,0.0,0.0,0.0,0.0,6.901943070936565e-06,0.0,0.0
CXCL10→SDC4,4.454104100485781e-05,4.454104100485781e-05,0.0,0.0,0.0,0.0002287612747729155,0.0,4.454104100485781e-05,0.0,0.0
CXCL10→TLR4,2.9539063815837234e-06,2.9539063815837234e-06,0.0,0.0,0.0,0.0,0.0,2.9539063815837234e-06,0.0,0.0
CXCL11→ACKR1,3.588495177530631e-08,3.588495177530631e-08,0.0,0.0,0.0,0.0,0.0,3.588495177530631e-08,0.0,0.0
CXCL11→ACKR3,6.223196940262048e-08,6.223196940262048e-08,0.00032082035557988924,0.00032082035557988924,0.00032082035557988924,0.0,0.00032082035557988924,6.223196940262048e-08,0.00032082035557988924,0.00032082035557988924
CXCL11→ADRA2A,4.339552906068498e-08,4.339552906068498e-08,0.0,0.0,0.0,0.0006742242514424703,0.0,4.339552906068498e-08,0.0,0.0
CXCL11→CCR3,7.825928080991076e-05,7.825928080991076e-05,0.0,0.0,0.0,0.0,0.0,7.825928080991076e-05,0.0,0.0
CXCL11→CCR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL11→CXCR3,1.3700291736670092e-05,1.3700291736670092e-05,2.2206544958664895e-05,2.2206544958664895e-05,2.2206544958664895e-05,0.0,2.2206544958664895e-05,1.3700291736670092e-05,2.2206544958664895e-05,2.2206544958664895e-05
CXCL11→DPP4,5.143809220749399e-07,5.143809220749399e-07,0.0,0.0,0.0,0.0,0.0,5.143809220749399e-07,0.0,0.0
CXCL11→GRM7,0.0,0.0,0.0,0.0,0.0,0.00022975205445091226,0.0,0.0,0.0,0.0
CXCL11→MTNR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL12→ACKR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL12→AVPR1A,2.290164807806397e-06,2.290164807806397e-06,0.0,0.0,0.0,0.0,0.0,2.290164807806397e-06,0.0,0.0
CXCL12→CCR4,0.0,0.0,0.0,0.0,0.0,0.00017925268696579718,0.0,0.0,0.0,0.0
CXCL12→CD4,1.728095683375429e-08,1.728095683375429e-08,3.232258187387967e-05,3.232258187387967e-05,3.232258187387967e-05,0.0002911128166411743,3.232258187387967e-05,1.728095683375429e-08,3.232258187387967e-05,3.232258187387967e-05
CXCL12→CXCR3,1.1414013548005648e-06,1.1414013548005648e-06,0.0,0.0,0.0,0.0,0.0,1.1414013548005648e-06,0.0,0.0
CXCL12→CXCR4,0.0,0.0,0.0,0.0,0.0,6.04305386564258e-05,0.0,0.0,0.0,0.0
CXCL12→DPP4,8.195747531123048e-08,8.195747531123048e-08,0.0,0.0,0.0,0.0,0.0,8.195747531123048e-08,0.0,0.0
CXCL12→GRM7,0.0,0.0,0.0,0.0,0.0,0.0001969670660734362,0.0,0.0,0.0,0.0
CXCL12→ITGA4,2.4021446737593146e-06,2.4021446737593146e-06,0.0,0.0,0.0,0.0,0.0,2.4021446737593146e-06,0.0,0.0
CXCL12→ITGA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL12→ITGAV,2.0459938110775122e-07,2.0459938110775122e-07,0.0,0.0,0.0,0.0,0.0,2.0459938110775122e-07,0.0,0.0
CXCL12→ITGB1,2.75662506386771e-08,2.75662506386771e-08,0.0,0.0,0.0,0.0,0.0,2.75662506386771e-08,0.0,0.0
CXCL12→ITGB3,1.1325784828221772e-07,1.1325784828221772e-07,0.0,0.0,0.0,0.0,0.0,1.1325784828221772e-07,0.0,0.0
CXCL12→MTNR1A,1.0365160692147255e-05,1.0365160692147255e-05,0.0,0.0,0.0,0.0,0.0,1.0365160692147255e-05,0.0,0.0
CXCL12→SDC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL13→ACKR1,9.297771700330755e-08,9.297771700330755e-08,0.0,0.0,0.0,0.0,0.0,9.297771700330755e-08,0.0,0.0
CXCL13→ACKR4,5.101647398506437e-06,5.101647398506437e-06,0.0,0.0,0.0,0.0,0.0,5.101647398506437e-06,0.0,0.0
CXCL13→ADRA2A,0.0,0.0,0.0,0.0,0.0,5.573417511555634e-05,0.0,0.0,0.0,0.0
CXCL13→CCR10,2.9392125743074952e-06,2.9392125743074952e-06,0.0,0.0,0.0,0.0,0.0,2.9392125743074952e-06,0.0,0.0
CXCL13→CXCR3,6.909583952102867e-06,6.909583952102867e-06,1.9280022383877685e-05,1.9280022383877685e-05,1.9280022383877685e-05,0.0076920255509448105,1.9280022383877685e-05,6.909583952102867e-06,1.9280022383877685e-05,1.9280022383877685e-05
CXCL13→CXCR5,2.4681899767809173e-09,2.4681899767809173e-09,0.0,0.0,0.0,0.0,0.0,2.4681899767809173e-09,0.0,0.0
CXCL13→GRM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL13→MTNR1A,1.99782339046888e-05,1.99782339046888e-05,0.0,0.0,0.0,0.0,0.0,1.99782339046888e-05,0.0,0.0
CXCL13→OPRD1,0.0,0.0,0.0,0.0,0.0,0.001520801136794199,0.0,0.0,0.0,0.0
CXCL14→CXCR4,0.0,0.0,1.706646468187831e-05,1.706646468187831e-05,1.706646468187831e-05,6.002015872713795e-05,1.706646468187831e-05,0.0,1.706646468187831e-05,1.706646468187831e-05
CXCL16→CXCR6,8.245707798323229e-06,8.245707798323229e-06,0.0,0.0,0.0,0.0,0.0,8.245707798323229e-06,0.0,0.0
CXCL16→GRM7,0.0,0.0,0.0,0.0,0.0,0.0008874820647959468,0.0,0.0,0.0,0.0
CXCL16→MTNR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL1→ACKR1,7.625560265408553e-06,7.625560265408553e-06,0.0,0.0,0.0,0.0,0.0,7.625560265408553e-06,0.0,0.0
CXCL1→ADRA2A,9.826730979182399e-08,9.826730979182399e-08,0.0,0.0,0.0,0.00027240848909613043,0.0,9.826730979182399e-08,0.0,0.0
CXCL1→CXCR1,1.6822859820224584e-06,1.6822859820224584e-06,0.0,0.0,0.0,0.0,0.0,1.6822859820224584e-06,0.0,0.0
CXCL1→CXCR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL1→GRM7,0.0,0.0,0.0,0.0,0.0,9.980426318825389e-05,0.0,0.0,0.0,0.0
CXCL1→MTNR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL2→ACKR1,1.2318351972692367e-05,1.2318351972692367e-05,0.0,0.0,0.0,0.0,0.0,1.2318351972692367e-05,0.0,0.0
CXCL2→CXCR1,1.9055640812445973e-05,1.9055640812445973e-05,0.0,0.0,0.0,0.0,0.0,1.9055640812445973e-05,0.0,0.0
CXCL2→CXCR2,1.758936421885683e-06,1.758936421885683e-06,0.0,0.0,0.0,0.0,0.0,1.758936421885683e-06,0.0,0.0
CXCL2→DPP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL2→GRM7,8.243515644674031e-07,8.243515644674031e-07,0.0,0.0,0.0,0.0,0.0,8.243515644674031e-07,0.0,0.0
CXCL2→MTNR1A,5.351086942062504e-05,5.351086942062504e-05,0.0,0.0,0.0,0.0,0.0,5.351086942062504e-05,0.0,0.0
CXCL2→XCR1,4.592770821044974e-06,4.592770821044974e-06,0.0,0.0,0.0,0.0,0.0,4.592770821044974e-06,0.0,0.0
CXCL3→ACKR1,6.486703451557141e-06,6.486703451557141e-06,0.0,0.0,0.0,0.0,0.0,6.486703451557141e-06,0.0,0.0
CXCL3→CXCR1,8.19012244471155e-07,8.19012244471155e-07,0.0,0.0,0.0,0.0,0.0,8.19012244471155e-07,0.0,0.0
CXCL3→CXCR2,1.255601121381888e-06,1.255601121381888e-06,0.0,0.0,0.0,0.0,0.0,1.255601121381888e-06,0.0,0.0
CXCL3→GRM7,6.8293601843570395e-09,6.8293601843570395e-09,0.0,0.0,0.0,0.0,0.0,6.8293601843570395e-09,0.0,0.0
CXCL3→MTNR1A,2.9874605576872226e-05,2.9874605576872226e-05,0.0,0.0,0.0,0.0,0.0,2.9874605576872226e-05,0.0,0.0
CXCL5→ACKR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL5→ADRA2A,1.2004463905052462e-05,1.2004463905052462e-05,0.0,0.0,0.0,0.0,0.0,1.2004463905052462e-05,0.0,0.0
CXCL5→CXCR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL5→CXCR2,6.112034835509347e-07,6.112034835509347e-07,0.0,0.0,0.0,0.00035389752257406544,0.0,6.112034835509347e-07,0.0,0.0
CXCL5→GRM7,6.605182247940514e-07,6.605182247940514e-07,0.0,0.0,0.0,0.0,0.0,6.605182247940514e-07,0.0,0.0
CXCL5→MTNR1A,0.00014862807342754983,0.00014862807342754983,0.0,0.0,0.0,0.0,0.0,0.00014862807342754983,0.0,0.0
CXCL6→ACKR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL6→ADRA2A,4.743202161396607e-07,4.743202161396607e-07,0.0,0.0,0.0,0.0,0.0,4.743202161396607e-07,0.0,0.0
CXCL6→CXCR1,2.115136823598785e-06,2.115136823598785e-06,0.0,0.0,0.0,0.0,0.0,2.115136823598785e-06,0.0,0.0
CXCL6→CXCR2,1.466806182651472e-06,1.466806182651472e-06,0.0,0.0,0.0,0.0,0.0,1.466806182651472e-06,0.0,0.0
CXCL6→GRM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL6→MTNR1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL8→ACKR1,7.427676701641047e-08,7.427676701641047e-08,0.0,0.0,0.0,0.0,0.0,7.427676701641047e-08,0.0,0.0
CXCL8→ADRA2A,2.277696166240082e-07,2.277696166240082e-07,0.0,0.0,0.0,0.0,0.0,2.277696166240082e-07,0.0,0.0
CXCL8→CD79A,5.543613661902256e-09,5.543613661902256e-09,0.0,0.0,0.0,0.0008394093903600312,0.0,5.543613661902256e-09,0.0,0.0
CXCL8→CXCR1,6.411933625003451e-08,6.411933625003451e-08,0.0,0.0,0.0,0.0,0.0,6.411933625003451e-08,0.0,0.0
CXCL8→CXCR2,1.3570436414962756e-07,1.3570436414962756e-07,0.0,0.0,0.0,0.0,0.0,1.3570436414962756e-07,0.0,0.0
CXCL8→GRM7,0.0,0.0,0.0,0.0,0.0,4.702672719956716e-05,0.0,0.0,0.0,0.0
CXCL8→KDR,3.779455267882123e-06,3.779455267882123e-06,0.0,0.0,0.0,0.0,0.0,3.779455267882123e-06,0.0,0.0
CXCL8→MTNR1A,2.7166641141452534e-05,2.7166641141452534e-05,0.0,0.0,0.0,0.0,0.0,2.7166641141452534e-05,0.0,0.0
CXCL8→SDC1,1.9133051981198443e-07,1.9133051981198443e-07,0.0,0.0,0.0,0.002981093813423944,0.0,1.9133051981198443e-07,0.0,0.0
CXCL8→SDC2,1.6967731811255483e-07,1.6967731811255483e-07,0.0,0.0,0.0,0.0009641399513930076,0.0,1.6967731811255483e-07,0.0,0.0
CXCL8→SDC3,4.706913694172868e-07,4.706913694172868e-07,0.0,0.0,0.0,0.0,0.0,4.706913694172868e-07,0.0,0.0
