,0,1,2,3,4,5,6,7,8,9
TBB212,0.0,0.9475665654369184,0.017038718634132432,0.0,0.01424427378484592,0.12170373363929779,0.0020237945504632767,0.0,0.1561841140430748,0.0
TBB214,0.0898333216410971,1.310457503997044,0.0,0.0,0.12127928571710059,0.0,0.0,0.0,0.09065381812241798,0.0
TBB226,0.0,0.9740139652108664,0.009462603725195503,0.07417507058345743,0.11127452041090752,0.014225026518621632,0.0,0.0,0.045413291737551334,0.3775765396046784
TBB330,0.0,1.2578450907758432,0.0,0.0,0.0,0.0,0.006430799070342527,0.013143514854973734,0.12359617206183937,0.0
TBB338,0.16936386217079413,0.8162476020127041,0.0,0.0,0.0,0.12486336305128888,0.0,0.0,0.0,0.27941915827490077
BIOKEY_13,0.19637742464117997,0.0,0.0,0.3657320968596359,0.19535537920678772,0.09581348372825717,0.0,0.0,0.21934453785050484,0.0
BIOKEY_10,0.7069707167704988,0.0,0.0,0.4499080443949696,0.0,0.09622231694739722,0.004447075354197316,0.01395382016369931,0.0,0.06228136591875217
BIOKEY_16,0.6892096893391465,0.0,0.006876649946528308,0.17051145998014736,0.0,0.2321875162547255,0.0,0.0,0.0,0.053510862180936536
BIOKEY_14,0.38214585586311783,0.0,0.0024927617679946362,0.002667802863488054,0.3075635979868611,0.0,0.008889910158798245,0.008573099000994965,0.0,0.014726903028984223
BIOKEY_19,0.10674809080451857,0.0,0.0036517811122655586,0.0030215025672906772,0.4814274168708835,0.0,0.0,0.00818731088435533,0.09605058135561954,0.15002062922740036
BIOKEY_23,0.3947329043705814,0.0,0.0,0.06449592651586032,0.2298777973153167,0.0,0.0,0.0,0.0,0.0
BIOKEY_26,0.4970194611530451,0.033679298435433255,0.0,0.2220368356142296,0.04096905399869973,0.029029779863338358,0.005158728037831085,0.0,0.0,0.15233863775329573
BIOKEY_28,0.7035745864468482,0.08450505925141923,0.0,0.1778338577801344,0.18914480326851735,0.0,0.0,0.0,0.17003059207694074,0.0
BIOKEY_3,0.03152297614287837,0.033544170349239275,0.0,1.2271952145138514,0.0,0.0,0.005083479731731991,0.025841319085652452,0.04200942586218249,0.09898007850942674
BIOKEY_15,0.7870232674738508,0.07017454145048968,0.0,0.372118551621896,0.0,0.014294774883567,0.010714374474802271,0.0,0.26109183520420115,0.0
BIOKEY_8,0.9273501033447495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023350303753388656
BIOKEY_5,0.5228507745055022,0.005206154919710455,0.0,0.1540351019094607,0.2523252615867518,0.0,0.0,0.0,0.0022154906182387177,0.0
BIOKEY_30,0.0,0.0,0.0,0.33064786231156723,0.28978563203056007,0.0,0.0,0.0,0.0,0.7814061528972922
BIOKEY_12,0.41057797321690664,0.0733002309690165,0.0,0.42858495073474673,0.08250379808216293,0.06826709171118996,0.013122390967740509,0.0,0.0,0.030434377126327156
BIOKEY_1,0.870861552234531,0.017549705832929037,0.0,0.11965164476543055,0.0006755017857495839,0.05955020003099201,0.011261917782978586,0.007881345922538198,0.0,0.16145991293192605
BIOKEY_31,0.6446959215812034,0.06751463612784071,0.0,0.2039335397155698,0.0,0.07873402051760689,0.0,0.0045180100345629534,0.09623365796972551,0.21613241126422864
BIOKEY_20,0.38291010636297246,0.0,0.0007857684562834282,0.2215260427012819,0.19714672788003712,0.04182886954974062,0.0,0.0,0.0,8.110603472368947e-05
BIOKEY_22,0.20658864196104945,0.0,0.0,0.11127392707391874,0.2784648550360615,0.0,0.0,0.0,0.0,0.0639364175969397
BIOKEY_25,0.3920230925547836,0.0,0.0,0.12719131748117662,0.12731203138008887,0.12567181909937497,0.0,0.0,0.10409443665008491,0.007956434547961971
BIOKEY_21,0.08555060475896209,0.03302773731420084,0.017772358334646715,0.25328868855778974,0.3520749773090401,0.0,0.0,0.0,0.0729664144794424,0.0
BIOKEY_29,0.24889889301075485,0.04874356971028099,0.0,0.36306566798692363,0.23555696606584564,0.013651178550676277,0.0,0.0,0.0,0.0
BIOKEY_4,0.5993656408433566,0.0,0.0,0.2498065810352573,0.17536118144240603,0.0,0.0,0.0,0.0,0.0
BIOKEY_9,0.28351048133821516,0.08850539411676873,0.0,0.3076923413036639,0.1848136595694467,0.04696694418264365,0.0,0.0,0.0,0.046810164421142234
BIOKEY_18,0.1598017911938468,0.0,0.0,0.22903806790173623,0.23915630801026988,0.10289207432399522,0.0,0.0,0.0,0.019657296154433786
BIOKEY_11,0.6670284431849014,0.0,0.0,0.12072303669684495,0.019790946899179453,0.15002000500457058,0.0,0.0066792057367399075,0.00441660901927522,0.04578572361196636
BIOKEY_7,0.3216368747866378,0.0,0.01249561639072133,0.23462606364506913,0.052538812980395345,0.07475652796487947,0.0,0.0,0.0,0.3984990038671567
BIOKEY_2,0.437869200816477,0.07108326586644903,0.0,0.324002859907501,0.14865183821505246,0.04949983936620837,0.0017179240812254352,0.0,0.3822740592899181,0.06899564033477515
